address,city,floor,latitude,longitude,price,rooms,sq,year,price_per_sq
Grzegórzki,Kraków,1.0,50.06497215,19.968825516425383,738545.0,3.0,61.29,2021.0,12050.008157937673
Dębniki Skotniki,Kraków,0.0,50.0227511,19.8686541782718,660000.0,3.0,60.47,2020.0,10914.503059368282
Grzegórzki Dąbie,Kraków,0.0,50.0587985,19.9758208,463320.0,2.0,38.61,2021.0,12000.0
Grzegórzki,Kraków,4.0,50.06497215,19.968825516425383,595000.0,2.0,50.0,2015.0,11900.0
Mistrzejowice Piasta Kołodzieja,Kraków,5.0,50.0986433,20.0132206,530000.0,3.0,48.5,2020.0,10927.835051546392
Nowa Huta al. Pokoju,Kraków,4.0,49.9752188,19.8281486,581700.0,3.0,55.4,2020.0,10500.0
Grzegórzki płk. pil. Stefana Łaszkiewicza,Kraków,4.0,50.0688703,19.9758368,637806.0,3.0,62.53,2020.0,10200.0
Krowodrza Łobzów Wrocławska,Kraków,3.0,50.0782971,19.9236467,324000.0,1.0,28.42,1930.0,11400.422237860661
Zwierzyniec Wola Justowska,Kraków,1.0,50.0650619,19.877649,1073044.0,3.0,80.0,2020.0,13413.05
Stare Miasto św. Sebastiana,Kraków,0.0,50.0197558,19.9528554,649000.0,2.0,51.52,1910.0,12597.049689440993
Dębniki Stefana Kołaczkowskiego,Kraków,2.0,49.9893096,19.8751328,459000.0,2.0,38.62,2021.0,11885.033661315381
Grzegórzki Grzegórzecka,Kraków,1.0,50.0587885,19.9500605,649990.0,3.0,50.0,2015.0,12999.8
Podgórze Płaszów Koszykarska,Kraków,3.0,50.0498929,19.9906026,390000.0,2.0,32.0,2018.0,12187.5
Grzegórzki Dąbie,Kraków,0.0,50.0587985,19.9758208,498700.0,2.0,42.0,1955.0,11873.809523809523
Łagiewniki-Borek Fałęcki Borek Fałęcki,Kraków,3.0,50.0232502,19.9346479,647000.0,3.0,54.19,2020.0,11939.47222734822
Krowodrza Łobzów Aleja Juliusza Słowackiego,Kraków,3.0,50.0639468,19.94306594383988,1564000.0,5.0,136.0,1920.0,11500.0
Stare Miasto ul. Stanisława Staszica,Kraków,2.0,50.0704954,19.9334896,1090000.0,3.0,91.0,1956.0,11978.021978021978
Podgórze ul. płk. Ryszarda Kuklińskiego 7,Kraków,1.0,50.0469432,19.997153435836697,563925.0,3.0,54.75,2020.0,10300.0
Grzegórzki ul. Fabryczna,Kraków,6.0,50.058444,19.9702351,839800.0,2.0,64.6,2021.0,13000.000000000002
Podgórze ul. płk. Ryszarda Kuklińskiego 7,Kraków,1.0,50.0469432,19.997153435836697,419809.5,2.0,38.55,2020.0,10890.0
Śródmieście Topolowa,Kraków,1.0,50.0666513,19.95419,930000.0,3.0,78.97,1915.0,11776.62403444346
Krowodrza Żabiniec,Kraków,0.0,50.0851745,19.9473248,370000.0,1.0,32.54,2014.0,11370.620774431469
Krowodrza Sienkiewicza,Kraków,4.0,50.0702065,19.925674,469000.0,1.0,37.9,1936.0,12374.67018469657
Łagiewniki-Borek Fałęcki Borek Fałęcki,Kraków,0.0,50.0232502,19.9346479,899470.0,3.0,81.77,2020.0,11000.0
Bronowice,Kraków,4.0,50.0833247,19.869783648014888,949000.0,3.0,78.5,2010.0,12089.171974522293
Dębniki Komandosów,Kraków,0.0,50.0456516,19.930903,675000.0,3.0,58.0,1973.0,11637.931034482759
Podgórze Duchackie,Kraków,1.0,50.01618985,19.959420960382204,249000.0,1.0,26.62,1988.0,9353.869271224643
Stare Miasto,Kraków,0.0,50.0590398,19.93716829792899,499000.0,2.0,43.56,1916.0,11455.463728191
Podgórze ul. Stanisława Klimeckiego,Kraków,4.0,50.0492242,19.9703793,749000.0,3.0,74.31,2021.0,10079.39712017225
Krowodrza Kazimierza Wielkiego,Kraków,0.0,50.073573,19.9193678,599850.0,3.0,46.5,2022.0,12900.0
Podgórze Bonarka Rydlówka,Kraków,4.0,50.08780725,19.878046068078184,447739.0,2.0,36.58,2022.0,12239.994532531438
Stare Miasto,Kraków,4.0,50.0590398,19.93716829792899,850000.0,2.0,64.0,2015.0,13281.25
Podgórze Duchackie Wola Duchacka,Kraków,3.0,50.0146222,19.953758,525000.0,3.0,50.0,2013.0,10500.0
Podgórze Stare Podgórze,Kraków,1.0,50.0444203,19.9493098,880000.0,2.0,68.0,2016.0,12941.176470588236
Prądnik Czerwony Dobrego Pasterza,Kraków,4.0,50.0878647,19.9683977,350000.0,1.0,27.0,2014.0,12962.962962962964
Podgórze płk. Ryszarda Kuklińskiego,Kraków,3.0,50.04450785,19.9731901,379749.0,2.0,34.46,2020.0,11019.994196169471
Stare Miasto Kazimierz Augustyna Kordeckiego,Kraków,0.0,50.0496422,19.9376168,365000.0,1.0,28.3,1930.0,12897.526501766784
Podgórze,Kraków,1.0,50.0430999,19.9529614,675000.0,4.0,68.87,2007.0,9801.07448816611
Stare Miasto ul. gen. Romana Sołtyka,Kraków,1.0,50.0469432,19.997153435836697,850000.0,3.0,77.0,1938.0,11038.961038961039
Dębniki Kobierzyńska,Kraków,3.0,50.0264036,19.9118498,479000.0,2.0,40.86,2020.0,11722.956436612825
Podgórze Zabłocie Pana Tadeusza,Kraków,5.0,50.0495539,19.9719694,569000.0,3.0,54.36,2021.0,10467.255334805004
Nowa Huta Czyżyny ul. Sołtysowska,Kraków,3.0,50.0605887,20.0240353,427440.0,3.0,41.1,2022.0,10400.0
Dębniki,Kraków,5.0,50.0518611,19.9270367,499000.0,2.0,45.14,2021.0,11054.49712007089
Podgórze Duchackie Wola Duchacka Strumienna,Kraków,0.0,50.0201716,19.9466186,475545.0,3.0,45.29,2020.0,10500.0
Bronowice,Kraków,10.0,50.0833247,19.869783648014888,449000.0,2.0,36.5,2021.0,12301.369863013699
Grzegórzki,Kraków,7.0,50.06497215,19.968825516425383,625378.0,2.0,46.67,2022.0,13400.0
Dębniki Ruczaj ul. dr. Jana Piltza,Kraków,2.0,50.0076191,19.8888826,569000.0,3.0,51.0,2020.0,11156.862745098038
Grzegórzki ul. płk. Francesco Nullo,Kraków,1.0,50.0469432,19.997153435836697,978692.0,4.0,82.59,2022.0,11850.006054001695
Grzegórzki ul. płk. Francesco Nullo,Kraków,0.0,50.0469432,19.997153435836697,826870.0,3.0,75.17,2022.0,11000.0
Śródmieście Bonerowska,Kraków,4.0,50.059063,19.9457319,490000.0,2.0,42.0,1950.0,11666.666666666666
Zwierzyniec Salwator Królowej Jadwigi,Kraków,1.0,50.0550023,19.908853,567878.0,1.0,48.33,2020.0,11750.010345541072
Dębniki Kliny-Zacisze,Kraków,0.0,50.00969645000001,19.90590180362617,859470.0,3.0,81.8,2020.0,10506.968215158924
Prądnik Biały 29 listopada - okolice,Kraków,5.0,52.3511111,19.9441667,415317.0,2.0,36.62,2019.0,11341.261605679958
Podgórze ul. Stanisława Klimeckiego,Kraków,5.0,50.0492242,19.9703793,429000.0,2.0,34.53,2021.0,12423.979148566463
Podgórze Koszykarska 31a,Kraków,3.0,50.0430999,19.9529614,390000.0,2.0,33.0,2015.0,11818.181818181818
Dębniki Ludwinów,Kraków,1.0,50.04795485,19.931461686754105,754000.0,3.0,70.47,2020.0,10699.588477366255
Bronowice ul. Bronowicka,Kraków,2.0,50.0778251,19.900680986965757,587250.0,2.0,46.98,2022.0,12500.0
Prądnik Czerwony aleja 29 listopada,Kraków,0.0,50.0469432,19.997153435836697,169100.0,1.0,17.8,2021.0,9500.0
Prądnik Czerwony Dobrego Pasterza,Kraków,1.0,50.0878647,19.9683977,700000.0,3.0,59.0,2019.0,11864.406779661016
Grzegórzki Mogilska,Kraków,8.0,50.0660367,19.96449446212494,399000.0,2.0,33.0,2020.0,12090.90909090909
Podgórze ul. Stanisława Klimeckiego,Kraków,3.0,50.0492242,19.9703793,469000.0,2.0,39.96,2021.0,11736.736736736737
Podgórze Aleksandra Fredry,Kraków,0.0,50.027406600000006,19.94132055000001,269000.0,1.0,25.58,2015.0,10516.028146989836
Stare Miasto Kazimierz Gazowa,Kraków,1.0,50.0483052,19.9470347,539000.0,2.0,47.0,1908.0,11468.08510638298
Grzegórzki ul. Grzegórzecka,Kraków,2.0,50.0587885,19.9500605,459382.0,1.0,34.54,2020.0,13300.0
Prądnik Biały Żabiniec Żabiniec,Kraków,2.0,50.0844088,19.9449087,569000.0,3.0,52.6,2015.0,10817.490494296577
Grzegórzki,Kraków,1.0,50.06497215,19.968825516425383,782619.0,3.0,70.19,2021.0,11150.00712352187
Podgórze Zabłocie Stanisława Klimeckiego,Kraków,2.0,50.0492242,19.9703793,349000.0,2.0,28.29,2021.0,12336.514669494522
Podgórze ul. Stanisława Klimeckiego,Kraków,3.0,50.0492242,19.9703793,749000.0,3.0,72.15,2021.0,10381.15038115038
Podgórze płk. Ryszarda Kuklińskiego,Kraków,4.0,50.04450785,19.9731901,561568.0,2.0,50.14,2020.0,11200.0
Podgórze Zabłocie Stanisława Klimeckiego,Kraków,3.0,50.0492242,19.9703793,429000.0,2.0,34.73,2021.0,12352.433054995681
Prądnik Biały Siewna,Kraków,1.0,50.0919132,19.9556743,360000.0,1.0,35.0,2007.0,10285.714285714286
Stare Miasto Bonerowska,Kraków,4.0,50.059063,19.9457319,499000.0,2.0,42.0,2015.0,11880.952380952382
Krowodrza ul. Prądnicka,Kraków,7.0,50.0882793,19.9389231,695000.0,3.0,59.0,2016.0,11779.661016949152
Podgórze,Kraków,2.0,50.0430999,19.9529614,581112.0,2.0,46.12,2020.0,12600.0
Dębniki,Kraków,5.0,50.0518611,19.9270367,680000.0,3.0,66.0,2012.0,10303.030303030304
Krowodrza Kazimierza Wielkiego,Kraków,4.0,50.073573,19.9193678,455000.0,2.0,35.0,2022.0,13000.0
Prądnik Czerwony ul. Śliczna,Kraków,8.0,50.0469432,19.997153435836697,1031823.36,5.0,99.52,2021.0,10368.0
Krowodrza Racławicka,Kraków,1.0,50.0785556,19.9210165,533647.0,2.0,43.0,2020.0,12410.39534883721
Bronowice,Kraków,0.0,50.0833247,19.869783648014888,430000.0,1.0,38.0,2015.0,11315.78947368421
Podgórze Zabłocie Stanisława Klimeckiego,Kraków,3.0,50.0492242,19.9703793,469000.0,2.0,39.07,2021.0,12004.095213718965
Podgórze Stare Podgórze,Kraków,2.0,50.0444203,19.9493098,495000.0,2.0,41.2,1920.0,12014.563106796115
Prądnik Biały Henryka Pachońskiego,Kraków,4.0,50.0949773,19.920405494289955,341435.0,1.0,29.69,2021.0,11500.0
Dębniki Ludwinów,Kraków,1.0,50.04795485,19.931461686754105,844000.0,3.0,78.89,2020.0,10698.440867030042
Prądnik Biały Azory Radzikowskiego,Kraków,0.0,50.0835261,19.9038175,216315.0,1.0,22.77,2020.0,9500.0
Stare Miasto Długa,Kraków,2.0,50.2658017,19.785956,1300000.0,5.0,113.0,1906.0,11504.424778761062
Podgórze Zabłocie Stanisława Klimeckiego,Kraków,3.0,50.0492242,19.9703793,709000.0,3.0,69.15,2021.0,10253.073029645697
Bieżanów-Prokocim Bieżanów Podłęska,Kraków,4.0,50.0087167,20.0131964,1150000.0,4.0,103.0,2008.0,11165.04854368932
Krowodrza Henryka Sienkiewicza,Kraków,5.0,50.0702065,19.925674,990000.0,3.0,93.61,1920.0,10575.793184488837
Krowodrza Krowodrza Górka,Kraków,8.0,50.0880074,19.931996000000005,490000.0,3.0,48.0,1974.0,10208.333333333334
Krowodrza ul. Wójtowska,Kraków,8.0,50.0765283,19.92726,290000.0,1.0,24.24,1975.0,11963.696369636964
Nowa Huta Czyżyny ul. Sołtysowska,Kraków,3.0,50.0605887,20.0240353,428068.0,3.0,41.56,2022.0,10300.0
Prądnik Czerwony Strzelców,Kraków,0.0,50.09671465,19.97438606437184,625000.0,5.0,65.0,1970.0,9615.384615384615
Podgórze ul. Koszykarska,Kraków,2.0,50.0498929,19.9906026,500683.0,3.0,48.61,2021.0,10300.0
Dębniki Stare Dębniki,Kraków,2.0,50.0518611,19.9270367,1250000.0,3.0,96.0,1912.0,13020.833333333334
Podgórze ul. Zabłocie 27,Kraków,6.0,50.0478769,19.961368688357496,1473001.0,5.0,123.99,2021.0,11879.998386966692
Grzegórzki ul. płk. Francesco Nullo,Kraków,2.0,50.0469432,19.997153435836697,908089.0,3.0,76.31,2022.0,11900.0
Mistrzejowice os. Piastów,Kraków,1.0,50.1012069,20.017364300393496,525000.0,3.0,47.0,2020.0,11170.212765957447
Podgórze Przewóz,Kraków,1.0,50.0435196,20.0712999,810000.0,5.0,80.0,2015.0,10125.0
Dębniki Ruczaj dr. Jana Piltza,Kraków,2.0,50.0076191,19.8888826,436000.0,2.0,39.9,2020.0,10927.31829573935
Podgórze Zabłocie Stanisława Klimeckiego,Kraków,2.0,50.0492242,19.9703793,429000.0,2.0,34.73,2021.0,12352.433054995681
Grzegórzki ul. Fabryczna,Kraków,7.0,50.058444,19.9702351,1143875.0,4.0,91.51,2021.0,12500.0
Dębniki ul. Kobierzyńska,Kraków,0.0,50.0264036,19.9118498,499000.0,2.0,45.14,2021.0,11054.49712007089
Nowa Huta Czyżyny ul. Sołtysowska,Kraków,4.0,50.0605887,20.0240353,385112.0,1.0,42.32,2021.0,9100.0
Grzegórzki ul. Fabryczna,Kraków,6.0,50.058444,19.9702351,910815.0,3.0,74.05,2021.0,12300.0
Krowodrza Łobzów ul. Mariana Smoluchowskiego,Kraków,3.0,50.0721122,19.909405,590000.0,2.0,51.5,1958.0,11456.31067961165
Grzegórzki Bajeczna,Kraków,1.0,50.0574115,19.9766744,585000.0,2.0,45.0,2017.0,13000.0
Grzegórzki Kordylewskiego,Kraków,3.0,50.0603359,19.9623163,899000.0,3.0,75.45,2008.0,11915.175612988734
Krowodrza,Kraków,3.0,50.07087985,19.91656311814478,470000.0,2.0,38.0,1957.0,12368.421052631578
Podgórze Duchackie,Kraków,0.0,50.01618985,19.959420960382204,630000.0,3.0,61.14,2020.0,10304.219823356232
Grzegórzki al. Ignacego Daszyńskiego,Kraków,4.0,50.0564106,19.9534704,1596000.0,4.0,133.0,2012.0,12000.0
Prądnik Biały,Kraków,3.0,50.1035684,19.9536031063012,279900.0,1.0,23.85,1970.0,11735.849056603773
Mistrzejowice,Kraków,2.0,50.09742625,20.00960263225891,240000.0,1.0,27.0,1978.0,8888.888888888889
Krowodrza Kazimierza Wielkiego,Kraków,2.0,50.073573,19.9193678,652800.0,3.0,51.0,2021.0,12800.0
Grzegórzki,Kraków,4.0,50.06497215,19.968825516425383,598000.0,2.0,50.0,2016.0,11960.0
Mistrzejowice Piasta Kołodzieja,Kraków,5.0,50.0986433,20.0132206,530000.0,3.0,48.0,2020.0,11041.666666666666
Podgórze ul. Zabłocie 27,Kraków,5.0,50.0478769,19.961368688357496,528509.0,2.0,40.78,2021.0,12960.004904364885
Stare Miasto Retoryka,Kraków,1.0,50.0580096,19.9284227,595000.0,1.0,44.28,1896.0,13437.217705510388
Bronowice Bronowicka,Kraków,0.0,50.0778251,19.900680986965757,415000.0,1.0,38.0,2006.0,10921.052631578947
Bronowice ul. Bronowicka 5,Kraków,2.0,50.0778251,19.900680986965757,956855.0,3.0,83.94,2021.0,11399.273290445557
Stare Miasto Kleparz Krowoderska,Kraków,3.0,50.0724073,19.9317197,839000.0,3.0,78.49,1870.0,10689.259778315709
Grzegórzki ul. Grzegórzecka,Kraków,5.0,50.0587885,19.9500605,935000.0,3.0,74.8,2020.0,12500.0
Stare Miasto Kazimierz ul. Michała Siedleckiego,Kraków,2.0,50.0548376,19.9502562,305000.0,1.0,27.04,1960.0,11279.585798816568
Podgórze Wielicka,Kraków,6.0,50.0336609,19.9712973,358110.0,1.0,34.5,2021.0,10380.0
Mistrzejowice Piasta Kołodzieja,Kraków,2.0,50.0986433,20.0132206,299000.0,1.0,31.48,2020.0,9498.094027954257
Podgórze ul. Stanisława Klimeckiego,Kraków,5.0,50.0492242,19.9703793,709000.0,3.0,70.0,2021.0,10128.57142857143
Zwierzyniec Salwator,Kraków,2.0,50.0550023,19.908853,720000.0,2.0,64.0,1940.0,11250.0
Nowa Huta Czyżyny bp. Piotra Tomickiego,Kraków,2.0,50.0680796,20.0265303,320000.0,1.0,30.0,2019.0,10666.666666666666
Prądnik Biały Azory ul. Gdyńska,Kraków,3.0,50.0896808,19.9128583,199000.0,1.0,16.5,2007.0,12060.60606060606
Prądnik Biały Żabiniec Żabiniec,Kraków,5.0,50.0844088,19.9449087,632000.0,3.0,58.7,2015.0,10766.609880749573
Grzegórzki ul. płk. Francesco Nullo,Kraków,2.0,50.0469432,19.997153435836697,463232.0,1.0,36.19,2022.0,12800.0
Podgórze Duchackie Wola Duchacka,Kraków,0.0,50.0146222,19.953758,630000.0,3.0,61.14,2020.0,10304.219823356232
Stare Miasto Kazimierz Przemyska,Kraków,1.0,50.051719,19.9506577,640000.0,2.0,58.5,1930.0,10940.17094017094
Grzegórzki ul. Fabryczna,Kraków,3.0,50.058444,19.9702351,984356.0,3.0,83.42,2021.0,11800.0
Podgórze Zabłocie Stanisława Klimeckiego,Kraków,3.0,50.0492242,19.9703793,549000.0,3.0,54.36,2021.0,10099.337748344371
Bronowice ul. Bronowicka,Kraków,4.0,50.0778251,19.900680986965757,649344.0,2.0,50.73,2022.0,12800.0
Nowa Huta os. Szklane Domy,Kraków,2.0,50.0756896,20.0434719,599000.0,3.0,58.05,2016.0,10318.690783807064
Mistrzejowice os. Bohaterów Września,Kraków,2.0,50.0987686,20.0125241,630000.0,3.0,60.0,1980.0,10500.0
Podgórze Wielicka,Kraków,1.0,50.0336609,19.9712973,325000.0,1.0,32.0,2020.0,10156.25
Prądnik Czerwony Reduta,Kraków,4.0,50.1609054,19.743089127291668,425000.0,2.0,32.0,2020.0,13281.25
Krowodrza Henryka Sienkiewicza,Kraków,5.0,50.0702065,19.925674,990000.0,3.0,93.61,1920.0,10575.793184488837
Krowodrza Krowodrza Górka Krowoderskich Zuchów,Kraków,8.0,50.0697771,20.0458213,490000.0,3.0,48.0,1974.0,10208.333333333334
Bronowice Stańczyka,Kraków,6.0,50.0788285,19.8942504,422400.0,2.0,38.4,2021.0,11000.0
Zwierzyniec Henryka Sienkiewicza,Kraków,5.0,50.1185039,19.7977962,990000.0,3.0,93.61,1940.0,10575.793184488837
Nowa Huta Czyżyny Aleja Jana Pawła II,Kraków,0.0,54.3540491,16.4464192,568000.0,2.0,50.22,2009.0,11310.234966148944
Stare Miasto Oskara Kolberga,Kraków,2.0,50.0716418,19.9347471,1104970.0,3.0,94.04,1930.0,11750.0
Krowodrza,Kraków,4.0,50.07087985,19.91656311814478,797000.0,4.0,70.0,1994.0,11385.714285714286
Dębniki Barska,Kraków,4.0,50.0471731,19.9322718,895000.0,3.0,79.07,2020.0,11319.08435563425
Śródmieście bp. Jana Prandoty,Kraków,5.0,50.0791121,19.949934073837213,1018290.0,4.0,93.25,2021.0,10920.0
Podgórze ul. Stanisława Klimeckiego,Kraków,3.0,50.0492242,19.9703793,709000.0,3.0,69.84,2021.0,10151.775486827033
Prądnik Czerwony ul. Powstańców,Kraków,2.0,50.1024655,19.9867738,305000.0,1.0,32.63,1980.0,9347.226478700582
Bieżanów-Prokocim,Kraków,4.0,50.01706235,20.022991856015395,242000.0,1.0,27.0,1975.0,8962.962962962964
Grzegórzki,Kraków,3.0,50.06497215,19.968825516425383,395675.0,1.0,29.75,2022.0,13300.0
Nowa Huta,Kraków,0.0,50.080618650000005,20.12933219800524,475000.0,2.0,39.59,2019.0,11997.979287698912
Bronowice ul. Bronowicka,Kraków,1.0,50.0778251,19.900680986965757,608760.0,2.0,50.73,2022.0,12000.0
Podgórze Bonarka Rydlówka,Kraków,1.0,50.08780725,19.878046068078184,592191.0,3.0,54.23,2022.0,10919.988936013277
Grzegórzki Grzegórzecka,Kraków,2.0,50.0587885,19.9500605,368011.0,1.0,27.67,2022.0,13300.0
Stare Miasto Bonerowska ,Kraków,4.0,54.4352384,16.6168421,490000.0,2.0,42.0,1910.0,11666.666666666666
Stare Miasto Wojciecha Bogusławskiego,Kraków,4.0,50.0561528,19.9424211,1200000.0,4.0,94.0,1895.0,12765.95744680851
Krowodrza,Kraków,3.0,50.07087985,19.91656311814478,440000.0,1.0,44.0,1956.0,10000.0
Krowodrza gen. Tadeusza Kościuszki,Kraków,2.0,50.0469432,19.997153435836697,1550000.0,4.0,158.0,1900.0,9810.12658227848
Dębniki,Kraków,2.0,50.0518611,19.9270367,1250000.0,3.0,96.0,1930.0,13020.833333333334
Stare Miasto Kordeckiego,Kraków,0.0,50.0496422,19.9376168,368000.0,1.0,29.0,1931.0,12689.655172413793
Podgórze ul. Rydlówka,Kraków,0.0,50.08780725,19.878046068078184,383000.0,2.0,34.78,2020.0,11012.075905692927
Krowodrza,Kraków,0.0,50.07087985,19.91656311814478,212100.0,1.0,20.2,2020.0,10500.0
Grzegórzki Pokoju,Kraków,4.0,50.0589305,19.9762323,581700.0,3.0,55.4,2020.0,10500.0
Nowa Huta Osiedle Piastów,Kraków,1.0,50.0980554,20.017104994988298,633000.0,3.0,62.6,2020.0,10111.82108626198
Wzgórza Krzesławickie os. Na Wzgórzach,Kraków,4.0,50.0955215,20.0643647,315000.0,1.0,36.0,1970.0,8750.0
Grzegórzki Olsza,Kraków,10.0,50.0789773,19.9605879,940000.0,4.0,92.0,2007.0,10217.391304347826
Dębniki Rzemieślnicza,Kraków,6.0,50.0469432,19.997153435836697,499000.0,2.0,45.14,2021.0,11054.49712007089
Zwierzyniec Wola Justowska,Kraków,0.0,50.0650619,19.877649,864500.0,3.0,65.0,2020.0,13300.0
Bronowice Na Błonie,Kraków,5.0,50.0781015,19.8851235,570000.0,3.0,52.26,1970.0,10907.003444316877
Podgórze Zabłocie Stanisława Klimeckiego,Kraków,4.0,50.0492242,19.9703793,429000.0,1.0,33.28,2021.0,12890.625
Grzegórzki ul. Fabryczna,Kraków,4.0,50.058444,19.9702351,1151563.0,4.0,96.77,2021.0,11900.0
Krowodrza al. Kijowska,Kraków,2.0,50.0469432,19.997153435836697,599000.0,1.0,65.0,1930.0,9215.384615384615
Nowa Huta Czyżyny ul. Woźniców,Kraków,2.0,50.0469432,19.997153435836697,424680.0,2.0,35.39,2022.0,12000.0
Grzegórzki płk. Francesco Nullo,Kraków,3.0,50.0596827,19.9674377,828656.0,3.0,75.84,2022.0,10926.371308016876
Bronowice Armii Krajowej,Kraków,0.0,50.07240545,19.94893134149587,390000.0,1.0,41.0,1995.0,9512.19512195122
Stare Miasto Kleparz NOWY KLEPARZ/OKOL./,Kraków,3.0,50.0469432,19.997153435836697,1051248.0,3.0,86.88,1930.0,12100.0
Stare Miasto Kazimierz Elizy Orzeszkowej,Kraków,1.0,50.0504781,19.93801875590692,598000.0,2.0,49.0,1930.0,12204.081632653062
Zwierzyniec Wola Justowska Emaus,Kraków,1.0,50.0669379,19.8879255,1200000.0,5.0,120.0,2020.0,10000.0
Grzegórzki ul. płk. Francesco Nullo,Kraków,7.0,50.0469432,19.997153435836697,704794.0,3.0,57.77,2022.0,12200.0
Dębniki Ruczaj,Kraków,4.0,50.0230156,19.9083637,390000.0,2.0,34.0,2010.0,11470.588235294117
Prądnik Biały Górka Narodowa,Kraków,4.0,50.0974858,19.9592694,1053464.0,5.0,104.16,2021.0,10113.901689708142
Podgórze ul. Stanisława Klimeckiego,Kraków,3.0,50.0492242,19.9703793,749000.0,3.0,73.88,2021.0,10138.061721710883
Krowodrza Adama Vetulaniego,Kraków,6.0,50.0947269,19.9247728,675000.0,4.0,61.5,2021.0,10975.609756097561
Bronowice ul. Stańczyka,Kraków,2.0,50.0788285,19.8942504,310000.0,2.0,27.5,2022.0,11272.727272727272
Łagiewniki-Borek Fałęcki Borek Fałęcki Żywiecka,Kraków,3.0,50.014117,19.9179187,647000.0,3.0,54.4,2020.0,11893.382352941177
Podgórze ul. Stanisława Klimeckiego,Kraków,3.0,50.0492242,19.9703793,469000.0,2.0,40.07,2021.0,11704.517095083604
Prądnik Czerwony ul. Śliczna,Kraków,8.0,50.0469432,19.997153435836697,921125.52,3.0,87.03,2021.0,10584.0
Dębniki Sandomierska,Kraków,1.0,50.0517401,19.9311178,773240.0,3.0,59.48,2015.0,13000.0
Podgórze Turniejowa,Kraków,3.0,50.0116288,19.9593595,320000.0,1.0,36.0,1999.0,8888.888888888889
Podgórze Rydlówka,Kraków,4.0,50.08780725,19.878046068078184,759900.0,3.0,60.0,2017.0,12665.0
małopolskie,Kraków,0.0,50.0619474,19.9368564,339000.0,1.0,26.49,1910.0,12797.281993204984
Grzegórzki Podgórska,Kraków,2.0,50.0529545,19.957505,368011.0,1.0,27.67,2020.0,13300.0
Dębniki Stare Dębniki Barska,Kraków,1.0,50.0471731,19.9322718,586867.0,2.0,47.0,2020.0,12486.531914893618
Dębniki Kliny-Zacisze,Kraków,2.0,50.00969645000001,19.90590180362617,299900.0,1.0,35.8,2020.0,8377.09497206704
Podgórze Płaszów Koszykarska,Kraków,0.0,50.0498929,19.9906026,565845.0,3.0,53.89,2021.0,10500.0
Stare Miasto,Kraków,4.0,50.0590398,19.93716829792899,490000.0,2.0,41.5,2015.0,11807.22891566265
Krowodrza,Kraków,4.0,50.07087985,19.91656311814478,595000.0,3.0,51.26,1975.0,11607.491221225127
Podgórze Rydlówka,Kraków,0.0,50.08780725,19.878046068078184,360476.0,1.0,31.21,2021.0,11550.016020506248
Grzegórzki Olsza ul. Henryka Wieniawskiego,Kraków,4.0,50.0790338,19.9701041,1850000.0,4.0,140.65,2014.0,13153.217205830075
Dębniki Ruczaj,Kraków,0.0,50.0230156,19.9083637,569000.0,3.0,51.0,2020.0,11156.862745098038
Bronowice Stańczyka,Kraków,6.0,50.0788285,19.8942504,305000.0,1.0,27.5,2021.0,11090.90909090909
Bronowice Stańczyka,Kraków,7.0,50.0788285,19.8942504,409000.0,2.0,33.42,2021.0,12238.180730101734
Stare Miasto,Kraków,3.0,50.0590398,19.93716829792899,950000.0,4.0,90.0,1975.0,10555.555555555555
Podgórze,Kraków,4.0,50.0430999,19.9529614,676000.0,3.0,51.0,2017.0,13254.901960784313
Grzegórzki ul. płk. Francesco Nullo,Kraków,7.0,50.0469432,19.997153435836697,484946.0,1.0,36.19,2022.0,13400.0
Śródmieście ul. Dąbska 18N,Kraków,4.0,50.0469432,19.997153435836697,870000.0,3.0,71.54,2013.0,12161.028795079676
Zwierzyniec Salwator gen. Tadeusza Kościuszki,Kraków,4.0,50.0469432,19.997153435836697,489000.0,2.0,42.3,1970.0,11560.283687943263
Podgórze Duchackie Turniejowa,Kraków,3.0,50.0116288,19.9593595,320000.0,1.0,36.0,1999.0,8888.888888888889
Grzegórzki,Kraków,3.0,50.06497215,19.968825516425383,890000.0,3.0,75.5,2008.0,11788.079470198676
Stare Miasto Czysta,Kraków,1.0,50.063861,19.9272442,656000.0,2.0,50.5,1860.0,12990.09900990099
Stare Miasto Adama Asnyka,Kraków,0.0,50.065903,19.9351131,319000.0,1.0,29.0,1900.0,11000.0
Podgórze Duchackie Wola Duchacka Sebastiana Klonowica,Kraków,3.0,50.0197558,19.9528554,714000.0,3.0,68.0,2020.0,10500.0
Nowa Huta Czyżyny,Kraków,4.0,50.0816349,20.016490706002102,390000.0,1.0,40.6,2018.0,9605.91133004926
Dębniki,Kraków,4.0,50.0518611,19.9270367,479000.0,2.0,43.9,2021.0,10911.16173120729
Bronowice Bronowicka,Kraków,0.0,50.0778251,19.900680986965757,399000.0,1.0,37.91,2006.0,10524.927459773147
Krowodrza,Kraków,1.0,50.07087985,19.91656311814478,756000.0,4.0,60.0,2022.0,12600.0
Prądnik Biały,Kraków,3.0,50.1035684,19.9536031063012,820000.0,3.0,78.0,2009.0,10512.820512820514
Prądnik Biały,Kraków,4.0,50.1035684,19.9536031063012,491000.0,4.0,48.0,1980.0,10229.166666666666
