50.0189691, 19.9251115, Łagiewniki-Borek Fałęcki
49.9989124, 19.8947491, Dębniki
50.0130357, 19.9613468, Podgórze Duchackie
50.0223613, 19.9021848, Dębniki
50.0303166, 19.9252806, Dębniki
50.021563, 19.9281184, Łagiewniki-Borek Fałęcki
50.0444203, 19.9493098, Podgórze
50.0605245, 19.9441727, Stare Miasto
50.0205914, 19.9789485, Bieżanów-Prokocim
50.0217426, 19.9173734, Dębniki
50.0372338, 19.9917518, Podgórze
50.0033424, 19.9040614, Swoszowice
50.0796284, 19.8801923, Bronowice
50.0153264, 19.8951891, Dębniki
50.0264036, 19.9118498, Dębniki
50.0504781, 19.9380188, Stare Miasto
50.0878072, 19.8780461, Dębniki
50.0835524, 19.9068217, Krowodrza
50.0894188, 19.8836634, Bronowice
50.073512, 19.9149277, Krowodrza
50.0650619, 19.877649, Zwierzyniec
50.0635614, 20.0069208, Nowa Huta
50.081021, 19.8917439, Krowodrza
50.0882793, 19.9389231, Prądnik Biały
50.0418446, 19.9854776, Podgórze
50.0855752, 20.0220194, Nowa Huta
50.0448486, 19.950364, Podgórze
49.9897707, 19.9134505, Prądnik Biały
50.0703596, 19.9188768, Krowodrza
50.0861204, 20.0244875, Bieńczyce
50.0625427, 19.918772, Stare Miasto
50.0165004, 19.9482471, Podgórze Duchackie
50.0835261, 19.9038175, Prądnik Biały
50.0934163, 19.9257215, Prądnik Biały
50.0723622, 19.898639, Bronowice
50.0781015, 19.8851235, Bronowice
49.9886272, 19.9541205, Swoszowice
50.0484367, 19.9442508, Stare Miasto
50.0275818, 19.9696293, Podgórze Duchackie
50.0349925, 19.9703118, Podgórze
50.0915855, 19.9553979, Prądnik Biały
50.0128756, 19.9723572, Podgórze Duchackie
50.0580096, 19.9284227, Stare Miasto
50.0169734, 19.8980125, Dębniki
50.0740789, 19.9352902, Krowodrza
50.0987686, 20.0125241, Mistrzejowice
50.0888224, 19.9100185, Prądnik Biały
50.0781206, 19.9237274, Krowodrza
50.0443141, 19.9480456, Podgórze
50.0923296, 19.9560406, Prądnik Biały
50.0724073, 19.9317197, Stare Miasto
50.0879652, 19.8820694, Bronowice
50.0217917, 20.015634, Bieżanów-Prokocim
50.0704954, 19.9334896, Stare Miasto
50.0418812, 19.9312845, Dębniki
50.0842211, 19.9048593, Prądnik Biały
50.0789658, 19.9310892, Krowodrza
50.0238506, 19.9601831, Podgórze Duchackie
50.0629296, 19.9469135, Stare Miasto
50.0349778, 19.9031173, Podgórze
50.0084756, 19.9591527, Podgórze Duchackie
49.9752188, 19.8281486, Nowa Huta
50.0895315, 19.9768806, Prądnik Czerwony
50.0397731, 19.985886, Podgórze
50.1121816, 19.8994401, Prądnik Biały
50.0952985, 19.9315645, Krowodrza
50.0142478, 19.883217, Dębniki
50.0125315, 19.9376076, Łagiewniki-Borek Fałęcki
50.0199039, 20.016057, Bieżanów-Prokocim
50.0885378, 19.9588782, Prądnik Czerwony
50.0239034, 19.9332277, Łagiewniki-Borek Fałęcki
50.0170261, 19.9245644, Łagiewniki-Borek Fałęcki
50.0087167, 20.0131964, Bieżanów-Prokocim
50.0853032, 19.9270113, Krowodrza
50.0741066, 19.9704442, Grzegórzki
50.068948, 19.8418174, Zwierzyniec
50.0933216, 19.8731968, Bronowice
50.0102367, 20.0086943, Bieżanów-Prokocim
50.0187081, 19.9525814, Podgórze Duchackie
50.0847983, 20.0136936, Bieńczyce
50.0967146, 19.9743861, Prądnik Czerwony
50.0716418, 19.9347471, Stare Miasto
50.0774958, 20.0482373, Nowa Huta
52.3511111, 19.9441667, Prądnik Biały
49.9989363, 19.8974534, Dębniki
50.0456768, 19.9530885, Podgórze
50.0164056, 19.8896205, Dębniki
50.0236568, 19.9320379, Łagiewniki-Borek Fałęcki
50.033059, 20.0510649, Bieżanów-Prokocim
50.0991994, 19.9296689, Prądnik Biały
50.0851795, 19.961948, Prądnik Czerwony
50.0506457, 19.9293082, Dębniki
50.0844088, 19.9449087, Prądnik Biały
50.0163822, 20.0281804, Bieżanów-Prokocim
50.0711279, 19.9355011, Stare Miasto
50.0639468, 19.9430659, Stare Miasto
50.0700651, 19.8979886, Krowodrza
50.0779139, 19.8928868, Krowodrza
50.0714312, 19.9797967, Grzegórzki
54.3540491, 16.4464192, Nowa Huta
50.0516925, 19.9269812, Stare Miasto
50.0368264, 19.9610949, Podgórze
50.0125868, 20.0194086, Bieżanów-Prokocim
50.0798771, 19.8870225, Bronowice
50.0669379, 19.8879255, Zwierzyniec
50.0563943, 19.9237745, Zwierzyniec
50.0849634, 19.9163524, Krowodrza
49.9976035, 19.9013198, Dębniki
50.0150815, 19.9473587, Podgórze Duchackie
50.0670168, 19.9276013, Stare Miasto
50.0185195, 19.9815103, Bieżanów-Prokocim
50.0833641, 19.9705682, Grzegórzki
50.0673699, 19.9326149, Stare Miasto
50.0955215, 20.0643647, Wzgórza Krzesławickie
50.0840413, 19.9781605, Krowodrza
50.0865006, 19.9079982, Prądnik Biały
50.0727517, 20.0454692, Nowa Huta
50.0943732, 20.0561059, Wzgórza Krzesławickie
49.9918149, 19.9130275, Swoszowice
50.0161899, 19.959421, Podgórze Duchackie
50.0884948, 20.0139544, Bieńczyce
50.0980554, 20.017105, Nowa Huta
50.0916302, 20.0117754, Mistrzejowice
50.0223447, 19.917936, Dębniki
50.0978022, 19.9645917, Prądnik Biały
50.0919132, 19.9556743, Prądnik Biały
50.0635686, 20.0037147, Nowa Huta
50.0990111, 19.9555971, Prądnik Biały
49.9823114, 19.9203851, Swoszowice
50.047494, 19.9419376, Stare Miasto
50.0789571, 19.9715267, Grzegórzki
50.0745879, 19.9031263, Bronowice
50.0760706, 19.9794748, Prądnik Czerwony
50.092611, 19.8930919, Bronowice
50.096467, 20.002283, Nowa Huta
50.0304228, 19.9268681, Dębniki
50.0440431, 19.9582859, Podgórze
50.0660367, 19.9644945, Grzegórzki
50.0404627, 19.9240603, Dębniki
50.0217433, 19.9551565, Podgórze Duchackie
50.0939358, 19.9897424, Mistrzejowice
50.0808003, 20.0379026, Bieńczyce
50.0625885, 20.0200767, Nowa Huta
50.062516, 19.8348066, Zwierzyniec
50.1029142, 19.9284465, Prądnik Biały
50.0872939, 20.0168751, Nowa Huta
50.0871202, 19.9427982, Krowodrza
50.0851745, 19.9473248, Krowodrza
50.0769258, 19.9842469, Prądnik Czerwony
50.0451784, 19.9530094, Podgórze
50.0175591, 19.8933062, Dębniki
50.1024655, 19.9867738, Prądnik Czerwony
50.0023553, 19.9029041, Podgórze
50.0739495, 19.9311416, Krowodrza
50.0720051, 20.0409261, Prądnik Biały
50.0898376, 19.8708129, Bronowice
50.090012, 19.9781964, Prądnik Czerwony
50.0891906, 20.0148022, Bieńczyce
50.0124945, 20.0113398, Podgórze Duchackie
50.0626308, 19.9319297, Stare Miasto
50.0856399, 20.0140315, Bieńczyce
50.0130034, 19.8887231, Dębniki
50.2063411, 19.7258861, Prądnik Czerwony
50.0697051, 19.8691042, Zwierzyniec
50.0077031, 19.96264, Podgórze Duchackie
50.1004008, 19.8877694, Bronowice
50.0432899, 19.960036, Podgórze
50.0194306, 19.9038193, Dębniki
50.0658665, 19.8828497, Zwierzyniec
50.0948256, 20.083741, Wzgórza Krzesławickie
50.0882821, 19.9433459, Prądnik Biały
50.0231559, 19.9209275, Dębniki
50.0409004, 19.953961, Podgórze
50.0713737, 19.9280904, Stare Miasto
50.0152784, 20.0087741, Bieżanów-Prokocim
50.0201303, 19.9538321, Stare Miasto
50.0349171, 19.8931529, Dębniki
50.0089431, 19.9472785, Podgórze Duchackie
50.0967876, 19.9282657, Prądnik Biały
50.0449347, 19.9697746, Podgórze
50.0188872, 19.9212195, Łagiewniki-Borek Fałęcki
50.0206445, 20.0141714, Bieżanów-Prokocim
50.0962001, 19.9302484, Prądnik Biały
50.0291986, 19.9612862, Grzegórzki
50.0720398, 19.8559586, Zwierzyniec
50.0154862, 19.9683586, Podgórze Duchackie
50.0464927, 19.9769445, Nowa Huta
50.0130106, 19.9792793, Podgórze Duchackie
50.089478, 20.027264, Bieńczyce
50.0053073, 19.9546557, Podgórze
50.0989716, 19.9275137, Prądnik Biały
50.0441906, 19.9712594, Podgórze
50.1044948, 20.0116364, Nowa Huta
50.0456516, 19.930903, Dębniki
50.0565458, 19.9495403, Stare Miasto
50.0688703, 19.9758368, Prądnik Czerwony
50.0503989, 19.9383926, Stare Miasto
50.081791, 19.8584636, Bronowice
50.0284434, 19.8341481, Podgórze Duchackie
50.0710654, 19.8977672, Bronowice
49.9878651, 19.9614639, Nowa Huta
50.0101996, 20.0273363, Bieżanów-Prokocim
50.0711523, 19.8952508, Bronowice
50.0954902, 20.0617751, Nowa Huta
50.0939531, 19.9534799, Prądnik Biały
50.0515467, 19.9243633, Dębniki
50.0237228, 19.9188264, Łagiewniki-Borek Fałęcki
50.0829927, 20.0378038, Bieńczyce
50.0769428, 19.9637527, Grzegórzki
50.0184265, 19.9069521, Dębniki
50.0220855, 19.9416313, Łagiewniki-Borek Fałęcki
50.0784631, 19.9358218, Stare Miasto
50.0762199, 19.8987677, Bronowice
50.085555, 19.9400815, Prądnik Biały
49.9383244, 19.810483, Nowa Huta
50.0596827, 19.9674377, Grzegórzki
50.0208548, 19.9042939, Dębniki
50.0997952, 19.958007, Prądnik Biały
50.0678844, 19.9217352, Krowodrza
50.0779403, 19.9368731, Krowodrza
50.0838725, 19.953872, Prądnik Czerwony
50.0715095, 20.0442725, Nowa Huta
50.0602082, 19.8643306, Zwierzyniec
50.0247199, 19.9037618, Dębniki
50.0564106, 19.9534704, Grzegórzki
50.0731827, 19.9099139, Bronowice
50.0870784, 19.9627515, Prądnik Czerwony
50.0846159, 19.8486127, Bronowice
50.0236342, 19.922354, Dębniki
50.0765779, 19.931533, Stare Miasto
50.0146171, 20.0244897, Bieżanów-Prokocim
50.0534182, 19.9298703, Dębniki
50.0816208, 20.0178185, Nowa Huta
50.080686, 19.9572075, Grzegórzki
50.0683302, 19.8500249, Zwierzyniec
49.9985589, 19.9007781, Dębniki
50.0754855, 19.8840381, Zwierzyniec
50.0656981, 19.9418248, Stare Miasto
50.0372719, 19.9754503, Podgórze
50.0880662, 19.9605987, Prądnik Czerwony
50.0573772, 19.9789268, Grzegórzki
50.097607, 19.9491866, Prądnik Biały
50.0304916, 19.9434501, Podgórze
50.0184559, 20.0340592, Bieżanów-Prokocim
50.0491262, 19.9381001, Stare Miasto
50.0714984, 20.0508888, Nowa Huta
50.1185039, 19.7977962, Krowodrza
50.0716948, 19.9838061, Prądnik Czerwony
50.0825791, 20.029832, Bieńczyce
50.078008, 20.0392467, Nowa Huta
50.0252282, 19.9501365, Podgórze
