address,city,floor,latitude,longitude,price,rooms,sq,year,price_per_sq
Dębniki,Kraków,0.0,50.0518611,19.9270367,619000.0,3.0,51.17,2021.0,12096.931795974204
Mistrzejowice,Kraków,9.0,50.0913016,20.013504422257416,235000.0,1.0,25.0,1960.0,9400.0
Krowodrza,Kraków,2.0,50.0684308,19.9137868,595000.0,4.0,64.0,1980.0,9296.875
Prądnik Czerwony,Kraków,3.0,50.0859419,19.96660060819073,725780.0,3.0,66.0,2019.0,10996.666666666666
Mistrzejowice,Kraków,9.0,50.0986433,20.0132206,712166.0,4.0,82.81,2020.0,8600.0
Prądnik Biały,Kraków,0.0,50.08267995,19.93879597812304,470000.0,3.0,63.0,1986.0,7460.31746031746
Grzegórzki,Kraków,4.0,50.0789773,19.9605879,455000.0,2.0,52.0,1985.0,8750.0
Grzegórzki,Kraków,1.0,50.0574115,19.9766744,958000.0,3.0,74.0,2017.0,12945.945945945949
Nowa Huta,Kraków,3.0,50.0672614,20.0500864,594000.0,3.0,80.0,1965.0,7425.0
Nowa Huta,Kraków,1.0,50.0605887,20.0240353,274321.5,1.0,27.57,2021.0,9950.0
Stare Miasto,Kraków,1.0,50.0590398,19.93716829792899,450000.0,1.0,34.47,1920.0,13054.830287206269
Podgórze,Kraków,1.0,50.0345327,19.9754459,390881.0,2.0,40.93,2022.0,9549.9877840215
Prądnik Czerwony,Kraków,5.0,50.0851795,19.961948,463050.0,2.0,44.1,2020.0,10500.0
Prądnik Czerwony,Kraków,4.0,50.0858369,19.9714303,483600.0,2.0,46.5,2021.0,10400.0
Stare Miasto,Kraków,0.0,50.0590398,19.93716829792899,499900.0,2.0,43.56,1910.0,11476.124885215791
Mistrzejowice,Kraków,1.0,50.1012069,20.017364300393496,655000.0,4.0,66.0,2020.0,9924.242424242424
Nowa Huta,Kraków,2.0,50.0469432,19.997153435836697,353600.0,1.0,27.2,2022.0,13000.0
Podgórze,Kraków,3.0,50.0478769,19.961368688357496,761627.0,3.0,64.11,2021.0,11880.003119638122
Bieńczyce,Kraków,1.0,50.08605125,20.02922626218556,475000.0,3.0,57.0,1970.0,8333.333333333334
Mistrzejowice,Kraków,2.0,50.0986433,20.0132206,594080.0,4.0,75.2,2020.0,7900.0
Nowa Huta,Kraków,2.0,50.0469432,19.997153435836697,459700.0,2.0,45.97,2022.0,10000.0
Zwierzyniec,Kraków,1.0,50.0669379,19.8879255,1207500.0,5.0,102.31,2020.0,11802.365360179843
Prądnik Czerwony,Kraków,1.0,50.0851795,19.961948,452801.0,2.0,45.93,2021.0,9858.502068364904
Krowodrza,Kraków,5.0,50.07087985,19.91656311814478,480000.0,3.0,44.65,1980.0,10750.279955207166
Bieżanów-Prokocim,Kraków,1.0,50.0102367,20.0086943,549000.0,4.0,55.95,2015.0,9812.332439678285
Bieżanów-Prokocim,Kraków,3.0,50.0102971,20.00857,360866.0,1.0,38.39,2021.0,9400.0
Podgórze,Kraków,0.0,50.0435196,20.0712999,500827.0,3.0,55.34,2022.0,9050.0
Dębniki,Kraków,2.0,50.0334253,19.9222767,550000.0,2.0,55.0,2012.0,10000.0
Grzegórzki,Kraków,1.0,50.06497215,19.968825516425383,385000.0,2.0,34.1,1980.0,11290.32258064516
Łagiewniki-Borek Fałęcki,Kraków,1.0,50.014117,19.9179187,690000.0,3.0,62.88,2020.0,10973.282442748092
Mistrzejowice,Kraków,3.0,50.0987686,20.0125241,247000.0,1.0,26.0,1980.0,9500.0
Dębniki,Kraków,4.0,50.0518611,19.9270367,479000.0,2.0,43.9,2021.0,10911.16173120729
Podgórze Duchackie,Kraków,6.0,50.0084756,19.9591527,320000.0,1.0,36.0,1970.0,8888.888888888889
Podgórze,Kraków,1.0,50.0349925,19.9703118,281324.0,1.0,26.54,2022.0,10600.0
Podgórze Duchackie,Kraków,3.0,50.01618985,19.959420960382204,537000.0,4.0,57.5,1980.0,9339.130434782608
Krowodrza,Kraków,2.0,50.0947269,19.9247728,375900.0,2.0,34.15,2021.0,11007.320644216692
Stare Miasto,Kraków,3.0,50.0634733,19.9286165,1215960.0,4.0,101.33,1911.0,12000.0
Stare Miasto,Kraków,2.0,50.0590398,19.93716829792899,1350000.0,4.0,139.5,1935.0,9677.41935483871
Mistrzejowice,Kraków,6.0,50.09742625,20.00960263225891,530088.0,3.0,67.96,2020.0,7800.000000000001
Podgórze Duchackie,Kraków,0.0,50.0197558,19.9528554,349000.0,1.0,27.53,1910.0,12677.079549582271
Dębniki,Kraków,2.0,50.0164233,19.8869792,693997.0,3.0,66.08,2020.0,10502.375907990316
Nowa Huta,Kraków,2.0,50.0469432,19.997153435836697,561556.0,3.0,59.74,2022.0,9400.0
Stare Miasto,Kraków,0.0,50.0567782,19.9471322,250000.0,1.0,25.7,1903.0,9727.626459143969
Podgórze,Kraków,1.0,50.0498929,19.9906026,500683.0,2.0,48.61,2021.0,10300.0
Podgórze,Kraków,3.0,50.0430999,19.9529614,628907.5,3.0,67.99,2022.0,9250.0
Stare Miasto,Kraków,2.0,49.9730627,19.8323374,510000.0,4.0,51.0,1970.0,10000.0
Podgórze,Kraków,2.0,50.0492242,19.9703793,619000.0,3.0,58.78,2021.0,10530.79278666213
Nowa Huta,Kraków,4.0,50.0605887,20.0240353,278457.0,1.0,27.57,2021.0,10100.0
Bronowice,Kraków,2.0,50.0833247,19.869783648014888,620000.0,3.0,59.81,2016.0,10366.159505099482
Prądnik Czerwony,Kraków,0.0,50.0904982,19.979064,390000.0,2.0,44.0,1988.0,8863.636363636364
Prądnik Czerwony,Kraków,2.0,50.0859419,19.96660060819073,669814.0,3.0,75.26,2020.0,8900.0
Podgórze,Kraków,1.0,50.0380294,19.99559564674397,526887.0,3.0,58.87,2023.0,8950.008493290301
Prądnik Biały,Kraków,2.0,50.0974858,19.9592694,495000.0,2.0,59.45,2008.0,8326.32464255677
Prądnik Biały,Kraków,2.0,50.0950503,19.9284425,480000.0,3.0,52.01,2020.0,9228.994424149205
Bronowice,Kraków,4.0,50.0723622,19.898639,730000.0,3.0,62.67,2010.0,11648.316578905376
Podgórze,Kraków,2.0,50.0492242,19.9703793,749000.0,3.0,73.88,2021.0,10138.061721710885
Stare Miasto,Kraków,3.0,50.0590398,19.93716829792899,709000.0,2.0,53.0,1926.0,13377.358490566035
Grzegórzki,Kraków,2.0,50.064613,19.9820189,649500.0,3.0,70.0,2021.0,9278.57142857143
Stare Miasto,Kraków,3.0,50.0619474,19.9368564,699000.0,2.0,54.06,1954.0,12930.07769145394
Nowa Huta,Kraków,8.0,50.0469432,19.997153435836697,877566.0,3.0,74.37,2022.0,11800.0
Dębniki,Kraków,0.0,50.0449121,19.9182018,890000.0,4.0,87.0,1950.0,10229.885057471263
Krowodrza,Kraków,3.0,50.0751113,19.9316778,594000.0,2.0,65.0,1960.0,9138.46153846154
Bieżanów-Prokocim,Kraków,1.0,50.01706235,20.022991856015395,329000.0,2.0,37.5,2022.0,8773.333333333334
Dębniki,Kraków,0.0,49.999616,19.8965789,475000.0,3.0,59.0,2000.0,8050.847457627118
Nowa Huta,Kraków,2.0,50.0558029,19.9993305,481382.0,3.0,52.61,2022.0,9150.009503896596
Bieńczyce,Kraków,0.0,50.06165525,19.93365859224709,354000.0,2.0,43.0,1970.0,8232.558139534884
Mistrzejowice,Kraków,5.0,50.0986433,20.0132206,574584.0,3.0,64.56,2020.0,8900.0
Nowa Huta,Kraków,1.0,50.0558029,19.9993305,357204.0,2.0,35.02,2022.0,10199.999999999998
Podgórze,Kraków,6.0,50.0205244,19.9601785,419000.0,2.0,44.42,2021.0,9432.687978388112
Prądnik Biały,Kraków,0.0,50.0978022,19.9645917,495000.0,2.0,45.03,2018.0,10992.671552298469
Prądnik Biały,Kraków,1.0,50.0950503,19.9284425,357000.0,2.0,35.03,2020.0,10191.264630316871
Bronowice,Kraków,0.0,50.0833247,19.869783648014888,600000.0,2.0,58.0,2009.0,10344.827586206897
Grzegórzki,Kraków,3.0,50.06497215,19.968825516425383,750000.0,2.0,56.0,2009.0,13392.857142857143
Krowodrza,Kraków,2.0,50.0787276,19.9251684,529000.0,2.0,41.0,2015.0,12902.439024390244
Nowa Huta,Kraków,2.0,50.0558029,19.9993305,508813.0,3.0,57.17,2022.0,8900.0
Nowa Huta,Kraków,2.0,50.0469432,19.997153435836697,639000.0,2.0,57.7,1930.0,11074.523396880417
Nowa Huta,Kraków,1.0,50.0469432,19.997153435836697,449000.0,2.0,43.9,2021.0,10227.790432801825
Podgórze Duchackie,Kraków,2.0,50.0257067,19.9693141,269000.0,1.0,25.0,2018.0,10760.0
Dębniki,Kraków,4.0,50.0194306,19.9038193,519000.0,3.0,54.0,1999.0,9611.111111111111
Grzegórzki,Kraków,3.0,50.058444,19.9702351,915326.0,3.0,77.57,2021.0,11800.000000000002
Podgórze,Kraków,4.0,50.04450785,19.9731901,386641.0,1.0,34.46,2020.0,11219.994196169471
Krowodrza,Kraków,1.0,50.0947269,19.9247728,630000.0,4.0,62.0,2021.0,10161.290322580646
Podgórze Duchackie,Kraków,3.0,50.0238506,19.9601831,560616.0,3.0,66.74,2022.0,8400.0
Podgórze,Kraków,4.0,50.0495539,19.9719694,369000.0,2.0,28.36,2021.0,13011.283497884344
Nowa Huta,Kraków,1.0,50.0469432,19.997153435836697,899000.0,4.0,91.76,2021.0,9797.297297297297
Podgórze,Kraków,1.0,50.04450785,19.9731901,402577.0,2.0,33.83,2020.0,11900.0
Zwierzyniec,Kraków,4.0,50.0563943,19.9237745,670000.0,3.0,69.28,1930.0,9670.900692840649
Podgórze,Kraków,1.0,50.0336609,19.9712973,439000.0,2.0,55.0,2000.0,7981.818181818182
Prądnik Biały,Kraków,0.0,50.0950503,19.9284425,293100.0,1.0,25.03,2020.0,11709.94806232521
Dębniki,Kraków,7.0,50.0518611,19.9270367,938730.0,3.0,72.19,2020.0,13003.601606870758
Stare Miasto,Kraków,1.0,50.0590398,19.93716829792899,184470.0,1.0,14.19,2021.0,13000.0
Dębniki,Kraków,1.0,50.0264036,19.9118498,530000.0,4.0,66.78,2020.0,7936.507936507936
Prądnik Czerwony,Kraków,2.0,50.0859419,19.96660060819073,579390.0,3.0,65.1,2021.0,8900.0
Krowodrza,Kraków,4.0,50.08492885,19.931430599115654,535000.0,5.0,67.0,1980.0,7985.074626865671
Nowa Huta,Kraków,3.0,50.0469432,19.997153435836697,1220000.0,4.0,93.0,2016.0,13118.279569892473
Podgórze,Kraków,1.0,50.0099904,19.7721908,365000.0,1.0,28.13,2020.0,12975.471027372912
Podgórze,Kraków,1.0,50.0345327,19.9754459,376000.0,2.0,44.6,2022.0,8430.493273542601
Prądnik Biały,Kraków,0.0,50.0974858,19.9592694,780000.0,3.0,79.0,2006.0,9873.417721518988
Podgórze,Kraków,0.0,50.0336609,19.9712973,521669.0,3.0,57.32,2021.0,9100.99441730635
Bronowice,Kraków,1.0,50.1004008,19.8877694,435435.0,3.0,50.05,2021.0,8700.0
Podgórze,Kraków,3.0,50.0492242,19.9703793,779000.0,3.0,78.59,2021.0,9912.202570301564
Podgórze Duchackie,Kraków,4.0,50.0113304,19.9629546,340000.0,2.0,28.5,1985.0,11929.82456140351
Nowa Huta,Kraków,3.0,50.080618650000005,20.12933219800524,350000.0,1.0,36.9,1956.0,9485.09485094851
Stare Miasto,Kraków,3.0,50.0590398,19.93716829792899,864948.0,4.0,88.26,1927.0,9800.0
Podgórze,Kraków,4.0,50.0492242,19.9703793,709000.0,3.0,69.84,2021.0,10151.775486827031
Krowodrza,Kraków,4.0,50.07087985,19.91656311814478,495000.0,2.0,44.0,2019.0,11250.0
Stare Miasto,Kraków,0.0,50.055,19.9430556,415000.0,2.0,32.5,1930.0,12769.23076923077
Grzegórzki,Kraków,1.0,50.06497215,19.968825516425383,536000.0,2.0,43.2,2009.0,12407.407407407409
Grzegórzki,Kraków,2.0,50.058444,19.9702351,971376.0,3.0,82.32,2021.0,11800.000000000002
Mistrzejowice,Kraków,7.0,50.0986433,20.0132206,367444.0,3.0,48.0,2023.0,7655.083333333333
Stare Miasto,Kraków,1.0,50.055,19.9430556,599093.0,3.0,55.99,2020.0,10700.0
Grzegórzki,Kraków,0.0,50.06772015,19.99154900943178,463320.0,2.0,38.61,2021.0,12000.0
Zwierzyniec,Kraków,0.0,50.0462733,19.8721668,458172.0,2.0,51.48,2021.0,8900.0
Prądnik Czerwony,Kraków,0.0,50.1609054,19.743089127291668,525000.0,3.0,59.0,2015.0,8898.305084745763
Krowodrza,Kraków,0.0,50.07087985,19.91656311814478,515000.0,2.0,43.0,1950.0,11976.744186046511
Nowa Huta,Kraków,1.0,49.9752188,19.8281486,396900.0,2.0,37.8,2020.0,10500.0
Podgórze Duchackie,Kraków,1.0,50.0146222,19.953758,449000.0,3.0,49.47,2019.0,9076.207802708712
Podgórze Duchackie,Kraków,6.0,50.0113304,19.9629546,289000.0,1.0,34.0,1980.0,8500.0
Podgórze,Kraków,4.0,50.0430999,19.9529614,587837.5,3.0,63.55,2022.0,9250.0
Prądnik Biały,Kraków,1.0,50.0934163,19.9257215,296148.0,1.0,25.53,2020.0,11600.0
Nowa Huta,Kraków,1.0,50.0469432,19.997153435836697,458800.0,2.0,45.88,2021.0,10000.0
Prądnik Biały,Kraków,0.0,50.1035684,19.9536031063012,354700.0,2.0,35.47,2021.0,10000.0
Dębniki,Kraków,2.0,50.0230156,19.9083637,558500.0,3.0,62.38,2017.0,8953.190125040077
Prądnik Biały,Kraków,1.0,50.0974858,19.9592694,329000.0,2.0,36.0,2020.0,9138.888888888889
Podgórze,Kraków,3.0,50.0492242,19.9703793,499000.0,2.0,46.04,2021.0,10838.401390095569
Stare Miasto,Kraków,0.0,50.0587655,19.9505395,530000.0,2.0,48.0,1938.0,11041.666666666666
Nowa Huta,Kraków,2.0,50.08162075,20.0178184941501,339000.0,2.0,34.3,1965.0,9883.381924198253
Bronowice,Kraków,2.0,50.0788285,19.8942504,459000.0,2.0,43.64,2021.0,10517.873510540789
Nowa Huta,Kraków,6.0,50.0625885,20.0200767,494000.0,2.0,49.08,2019.0,10065.199674001631
Dębniki,Kraków,1.0,50.0206194,19.9145455,399000.0,2.0,41.3,2010.0,9661.016949152545
Podgórze,Kraków,0.0,50.0430999,19.9529614,449000.0,2.0,57.5,2000.0,7808.695652173913
Bieżanów-Prokocim,Kraków,0.0,50.01706235,20.022991856015395,473213.0,3.0,53.17,2022.0,8900.0
Podgórze,Kraków,1.0,50.0345327,19.9754459,376000.0,3.0,44.46,2022.0,8457.040035987404
Bieżanów-Prokocim,Kraków,1.0,50.01706235,20.022991856015395,454345.0,2.0,51.05,2022.0,8900.0
Prądnik Biały,Kraków,1.0,50.1015333,19.9640995,669000.0,4.0,80.0,2020.0,8362.5
Stare Miasto,Kraków,0.0,50.0662222,20.0509596,549000.0,2.0,51.55,1908.0,10649.854510184288
Podgórze Duchackie,Kraków,6.0,50.0146222,19.953758,369000.0,2.0,38.86,2021.0,9495.625321667523
Stare Miasto,Kraków,1.0,50.051855,19.9449466,890000.0,3.0,70.0,1930.0,12714.285714285714
Podgórze,Kraków,5.0,50.0492242,19.9703793,779000.0,4.0,78.59,2021.0,9912.202570301564
Mistrzejowice,Kraków,3.0,50.0939358,19.9897424,590000.0,4.0,75.0,1992.0,7866.666666666667
Stare Miasto,Kraków,2.0,50.0634733,19.9286165,519600.0,2.0,43.3,1915.0,12000.0
Krowodrza,Kraków,2.0,50.0686102,19.912086,740000.0,3.0,63.0,1976.0,11746.031746031746
Nowa Huta,Kraków,1.0,50.0469432,19.997153435836697,450000.0,3.0,48.65,1970.0,9249.743062692703
Nowa Huta,Kraków,6.0,50.0469432,19.997153435836697,795894.66,4.0,83.27,2021.0,9558.0
Krowodrza,Kraków,7.0,50.0781206,19.9237274,795000.0,3.0,68.91,2020.0,11536.78711362647
Nowa Huta,Kraków,5.0,50.0605887,20.0240353,299000.0,1.0,32.67,2021.0,9152.127333945517
Krowodrza,Kraków,2.0,50.0684308,19.9137868,595000.0,4.0,64.0,1976.0,9296.875
Prądnik Biały,Kraków,2.0,50.1015333,19.9640995,563699.0,3.0,65.16,2021.0,8650.997544505832
Podgórze,Kraków,4.0,50.0600265,19.9760088,480000.0,3.0,48.4,1970.0,9917.355371900829
Prądnik Biały,Kraków,4.0,50.0835555,19.9444674,645000.0,3.0,84.2,1999.0,7660.332541567695
Podgórze,Kraków,1.0,50.0430999,19.9529614,539000.0,3.0,56.0,1985.0,9625.0
Podgórze,Kraków,1.0,50.04450785,19.9731901,386704.0,2.0,35.51,2021.0,10890.00281610814
Nowa Huta,Kraków,2.0,50.080618650000005,20.12933219800524,387000.0,3.0,48.0,1955.0,8062.5
Podgórze,Kraków,3.0,50.0454593,20.0002025,448162.0,3.0,48.45,2021.0,9249.98968008256
Dębniki,Kraków,0.0,50.0076191,19.8888826,435614.0,2.0,52.11,2021.0,8359.508731529457
Dębniki,Kraków,0.0,50.0076191,19.8888826,569000.0,3.0,50.76,2020.0,11209.613869188335
Podgórze,Kraków,4.0,50.0492242,19.9703793,709000.0,3.0,69.15,2021.0,10253.073029645697
Grzegórzki,Kraków,1.0,50.058983,19.9670934,570000.0,3.0,52.7,1970.0,10815.93927893738
Grzegórzki,Kraków,0.0,50.06497215,19.968825516425383,485576.0,2.0,46.69,2021.0,10400.0
Łagiewniki-Borek Fałęcki,Kraków,1.0,50.2337796,19.9937876,585000.0,3.0,65.44,1996.0,8939.486552567238
Nowa Huta,Kraków,1.0,50.0605887,20.0240353,494000.0,3.0,53.0,2013.0,9320.754716981131
Grzegórzki,Kraków,1.0,50.0596827,19.9674377,619048.0,2.0,55.52,2020.0,11150.0
Prądnik Czerwony,Kraków,3.0,50.0899957,19.9633275,540000.0,3.0,65.3,1999.0,8269.525267993875
Podgórze Duchackie,Kraków,6.0,50.0146222,19.953758,359000.0,2.0,38.86,2021.0,9238.29130211014
Stare Miasto,Kraków,3.0,50.0724073,19.9317197,1819000.0,4.0,182.0,1876.0,9994.505494505494
Prądnik Czerwony,Kraków,7.0,50.0770694,19.9803386,549000.0,3.0,55.3,1963.0,9927.667269439422
Nowa Huta,Kraków,3.0,50.0794499,20.0310284,630000.0,4.0,76.35,1950.0,8251.47347740668
Krowodrza,Kraków,0.0,50.07087985,19.91656311814478,335340.0,1.0,29.16,2021.0,11500.0
Nowa Huta,Kraków,9.0,50.0469432,19.997153435836697,410000.0,2.0,41.0,1978.0,10000.0
Bieżanów-Prokocim,Kraków,1.0,50.0217917,20.015634,568000.0,3.0,57.0,2020.0,9964.912280701754
Krowodrza,Kraków,4.0,50.07087985,19.91656311814478,319000.0,1.0,30.77,1914.0,10367.240818979526
Mistrzejowice,Kraków,1.0,50.0939358,19.9897424,649000.0,3.0,61.0,2010.0,10639.344262295082
Grzegórzki,Kraków,2.0,50.06497215,19.968825516425383,702000.0,3.0,54.0,2021.0,13000.0
Podgórze Duchackie,Kraków,10.0,50.0128756,19.9723572,440000.0,3.0,58.51,1980.0,7520.082037258589
Prądnik Czerwony,Kraków,1.0,50.0732166,19.9680316,299000.0,1.0,25.6,1970.0,11679.6875
Bieżanów-Prokocim,Kraków,0.0,50.0102971,20.00857,395912.0,2.0,44.99,2021.0,8800.0
Stare Miasto,Kraków,1.0,50.0590398,19.93716829792899,845000.0,4.0,90.0,1912.0,9388.888888888889
Stare Miasto,Kraków,1.0,50.0511064,19.9466384,940000.0,2.0,83.0,1911.0,11325.301204819278
Podgórze Duchackie,Kraków,4.0,50.0242313,19.959569,529000.0,3.0,59.92,2021.0,8828.437917222964
Nowa Huta,Kraków,1.0,50.080618650000005,20.12933219800524,385000.0,2.0,50.0,1957.0,7700.0
Nowa Huta,Kraków,10.0,50.09549025,20.061775119664937,269000.0,2.0,33.5,1980.0,8029.850746268657
Nowa Huta,Kraków,3.0,50.0469432,19.997153435836697,782404.92,4.0,83.27,2021.0,9396.000000000002
Łagiewniki-Borek Fałęcki,Kraków,0.0,50.0199633,19.9294446,199999.0,2.0,24.39,1920.0,8200.041000410003
Dębniki,Kraków,1.0,50.0230156,19.9083637,378000.0,2.0,41.0,2020.0,9219.512195121952
Krowodrza,Kraków,2.0,50.073573,19.9193678,448000.0,2.0,35.0,2021.0,12800.0
Mistrzejowice,Kraków,7.0,50.0986433,20.0132206,361050.0,2.0,41.5,2022.0,8700.0
Bronowice,Kraków,0.0,50.0758896,19.90565730000001,690000.0,3.0,64.34,2020.0,10724.277276966115
Podgórze,Kraków,0.0,50.0454593,20.0002025,445000.0,2.0,45.61,2022.0,9756.632317474236
Bronowice,Kraków,1.0,50.1004008,19.8877694,303480.0,2.0,33.72,2021.0,9000.0
Podgórze,Kraków,4.0,50.0454593,20.0002025,533000.0,2.0,41.0,2017.0,13000.0
Nowa Huta,Kraków,2.0,50.0558029,19.9993305,369152.0,2.0,35.84,2022.0,10299.999999999998
Mistrzejowice,Kraków,1.0,50.09742625,20.00960263225891,431296.0,2.0,46.88,2020.0,9200.0
Prądnik Biały,Kraków,0.0,50.0997952,19.958007,491000.0,3.0,55.0,2003.0,8927.272727272728
Łagiewniki-Borek Fałęcki,Kraków,0.0,50.0199633,19.9294446,1600000.0,5.0,124.0,1950.0,12903.225806451614
Podgórze Duchackie,Kraków,7.0,50.0242313,19.959569,449000.0,2.0,46.7,2021.0,9614.56102783726
Prądnik Biały,Kraków,0.0,50.0919132,19.9556743,519000.0,3.0,66.3,1986.0,7828.054298642534
Stare Miasto,Kraków,10.0,50.055,19.9430556,504000.0,2.0,44.0,2021.0,11454.545454545454
Prądnik Biały,Kraków,4.0,50.1015333,19.9640995,889573.87,3.0,91.36,2021.0,9737.016965849389
Grzegórzki,Kraków,0.0,50.0291986,19.961286189980388,380000.0,2.0,39.15,1960.0,9706.25798212005
Podgórze,Kraków,4.0,50.0484555,19.9597783,750000.0,2.0,60.5,2011.0,12396.694214876034
Podgórze,Kraków,5.0,50.0276463,19.9298108,599999.0,3.0,67.16,1980.0,8933.87432995831
Bieżanów-Prokocim,Kraków,1.0,50.01706235,20.022991856015395,631713.0,4.0,76.11,2021.0,8300.0
Podgórze Duchackie,Kraków,3.0,50.0130106,19.9792793,330000.0,2.0,41.41,2021.0,7969.089591886019
Bieżanów-Prokocim,Kraków,1.0,50.0068653,20.0196406,535000.0,4.0,61.7,1980.0,8670.988654781198
Prądnik Biały,Kraków,0.0,50.0974858,19.9592694,780000.0,3.0,79.0,2007.0,9873.417721518988
Bieżanów-Prokocim,Kraków,3.0,50.0181453,19.9825177,310000.0,2.0,36.42,1969.0,8511.806699615596
Nowa Huta,Kraków,1.0,50.0469432,19.997153435836697,528000.0,3.0,66.0,2005.0,8000.0
Podgórze,Kraków,5.0,50.0492242,19.9703793,779000.0,3.0,79.89,2021.0,9750.907497809489
Podgórze,Kraków,3.0,50.0252282,19.9501365,499000.0,3.0,55.2,2021.0,9039.855072463768
Prądnik Czerwony,Kraków,2.0,50.0712505,19.9767742,475000.0,2.0,53.05,1964.0,8953.817153628652
Bieżanów-Prokocim,Kraków,1.0,50.024283,19.9893427,810000.0,3.0,91.0,1940.0,8901.098901098901
Bronowice,Kraków,1.0,50.0778251,19.90068098696576,946926.0,3.0,84.55,2021.0,11199.5978710822
Bieżanów-Prokocim,Kraków,0.0,50.033059,20.0510649,400000.0,2.0,46.0,2020.0,8695.652173913044
Stare Miasto,Kraków,4.0,50.0605245,19.9441727,1119000.0,4.0,95.43,1923.0,11725.87236718013
Nowa Huta,Kraków,4.0,50.0469432,19.997153435836697,354996.0,1.0,32.87,2020.0,10800.0
Prądnik Biały,Kraków,1.0,50.1035684,19.9536031063012,697840.0,3.0,53.68,2021.0,13000.0
Grzegórzki,Kraków,0.0,50.06772015,19.99154900943178,375830.0,1.0,31.85,2021.0,11800.0
Podgórze Duchackie,Kraków,4.0,50.0146222,19.953758,379000.0,2.0,38.86,2021.0,9752.95934122491
Nowa Huta,Kraków,0.0,50.0605887,20.0240353,439000.0,2.0,56.31,2021.0,7796.128573965548
Prądnik Biały,Kraków,1.0,50.0974858,19.9592694,911649.0,5.0,109.72,2021.0,8308.86802770689
Podgórze,Kraków,3.0,50.034225,19.9738035,360000.0,2.0,34.0,1970.0,10588.235294117649
Dębniki,Kraków,3.0,50.0230156,19.9083637,585000.0,3.0,61.68,1996.0,9484.43579766537
Mistrzejowice,Kraków,0.0,50.0939358,19.9897424,610000.0,3.0,72.89,1992.0,8368.774866236796
Grzegórzki,Kraków,2.0,50.058444,19.9702351,991760.0,3.0,86.24,2021.0,11500.0
Krowodrza,Kraków,3.0,51.7361111,18.5291667,679000.0,3.0,65.85,1950.0,10311.313591495824
Bieńczyce,Kraków,0.0,50.0825791,20.02983196844573,389000.0,2.0,38.19,1973.0,10185.912542550406
Dębniki,Kraków,2.0,50.0206269,19.8981903,595000.0,3.0,65.44,2006.0,9092.298288508558
Podgórze,Kraków,5.0,50.0430999,19.9529614,469000.0,2.0,40.06,2020.0,11707.438841737394
Bronowice,Kraków,0.0,50.0796409,19.894077,550000.0,2.0,59.0,1999.0,9322.033898305084
Bronowice,Kraków,1.0,50.0849209,19.8909484,749000.0,3.0,69.0,2020.0,10855.072463768116
Grzegórzki,Kraków,2.0,50.06497215,19.968825516425383,368011.0,1.0,27.67,2021.0,13300.0
Prądnik Biały,Kraków,5.0,50.0949773,19.920405494289955,287845.0,2.0,25.03,2021.0,11500.0
Stare Miasto,Kraków,4.0,50.0688856,19.9267351,1123500.0,4.0,107.0,1920.0,10500.0
Stare Miasto,Kraków,1.0,50.0590398,19.93716829792899,950000.0,2.0,74.0,1908.0,12837.837837837838
Nowa Huta,Kraków,2.0,50.080618650000005,20.12933219800524,295000.0,2.0,27.5,2019.0,10727.272727272728
Prądnik Biały,Kraków,0.0,50.1021791,19.9559231,317815.0,2.0,37.39,2022.0,8500.0
Zwierzyniec,Kraków,1.0,50.0650619,19.877649,1755450.0,5.0,146.69,2019.0,11967.073420137704
Prądnik Biały,Kraków,2.0,50.0855556,19.9075636,591376.0,3.0,64.28,2020.0,9200.0
Grzegórzki,Kraków,3.0,50.06497215,19.968825516425383,1256000.0,4.0,95.0,2019.0,13221.052631578948
Podgórze Duchackie,Kraków,0.0,50.0197558,19.9528554,489200.0,3.0,61.15,2020.0,8000.0
Prądnik Biały,Kraków,3.0,50.0950503,19.9284425,436000.0,3.0,52.03,2020.0,8379.780895637132
Nowa Huta,Kraków,1.0,50.0469432,19.997153435836697,870000.0,4.0,96.0,1993.0,9062.5
Prądnik Biały,Kraków,3.0,50.0835261,19.9038175,515000.0,2.0,54.38,2000.0,9470.393527031996
Podgórze,Kraków,3.0,50.0454593,20.0002025,300000.0,1.0,29.31,2022.0,10235.41453428864
Bronowice,Kraków,2.0,50.0846159,19.8486127,460000.0,2.0,47.0,2017.0,9787.234042553191
Mistrzejowice,Kraków,9.0,50.09742625,20.00960263225891,837292.0,4.0,91.01,2022.0,9200.0
Nowa Huta,Kraków,0.0,50.0469432,19.997153435836697,551000.0,4.0,69.0,1970.0,7985.507246376812
Podgórze Duchackie,Kraków,0.0,50.0146222,19.953758,444480.0,2.0,55.56,2020.0,8000.0
Podgórze,Kraków,3.0,50.0252282,19.9501365,626820.0,4.0,80.88,2022.0,7750.0
Podgórze,Kraków,6.0,50.0470405,19.9635731,1040000.0,3.0,80.0,2016.0,13000.0
Podgórze Duchackie,Kraków,0.0,50.0242313,19.959569,559000.0,3.0,62.66,2021.0,8921.161825726142
Krowodrza,Kraków,2.0,50.0832683,19.9294368180716,549000.0,2.0,50.0,2010.0,10980.0
Podgórze,Kraków,4.0,50.0478769,19.961368688357496,725274.0,3.0,59.94,2021.0,12100.0
Prądnik Biały,Kraków,1.0,50.1015333,19.9640995,560946.0,3.0,66.01,2021.0,8497.894258445689
